Id,SoundName,FileName,FadeInSeconds,FadeOutSeconds,Loop,MaxDistance,MuteInSoundGroup,PanStereo,Pitch,Priority,SpatialBlend,Time,VolumeInSoundGroup
127109,功能,CV/Silenus/Silenus_Favor_Up.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127110,功能,CV/Silenus/Silenus_Wedding.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127111,功能,CV/Silenus/Silenus_Receive_Mail.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127112,功能,CV/Silenus/Silenus_Receive_Message.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127113,功能,CV/Silenus/Silenus_Newstory.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127114,功能,CV/Silenus/Silenus_Duty.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127115,誓约,CV/Silenus/Silenus_After_Marriage_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127116,誓约,CV/Silenus/Silenus_After_Marriage_Chat.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127117,誓约,CV/Silenus/Silenus_After_Marriage_Touch.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127118,誓约,CV/Silenus/Silenus_After_Marriage_Fondle.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127119,誓约,CV/Silenus/Silenus_After_Marriage_Gift.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127120,誓约,CV/Silenus/Silenus_After_Marriage_Festival.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127121,闲聊,CV/Silenus/Silenus_Favorite.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127122,闲聊,CV/Silenus/Silenus_Hate.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127123,闲聊,CV/Silenus/Silenus_About_World.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127124,闲聊,CV/Silenus/Silenus_About_Silenus.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127125,闲聊,CV/Silenus/Silenus_About_Others.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127126,闲聊,CV/Silenus/Silenus_About_Special.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127127,约会,CV/Silenus/Silenus_Dating_Accept.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127128,约会,CV/Silenus/Silenus_Dating_Refuse.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127129,皮肤,CV/Silenus/Silenus_Dress1_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127130,皮肤,CV/Silenus/Silenus_Dress1_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127131,皮肤,CV/Silenus/Silenus_Dress1_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127132,皮肤,CV/Silenus/Silenus_Dress1_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127133,皮肤,CV/Silenus/Silenus_Dress1_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127134,皮肤,CV/Silenus/Silenus_Dress1_06.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127135,皮肤,CV/Silenus/Silenus_Dress1_07.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127136,皮肤,CV/Silenus/Silenus_Dress1_08.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127137,皮肤,CV/Silenus/Silenus_Dress1_09.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
127138,皮肤,CV/Silenus/Silenus_Dress1_10.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128001,问候,CV/Mist/Mist_Sunny_Morning_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128002,问候,CV/Mist/Mist_Sunny_Morning_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128003,问候,CV/Mist/Mist_Sunny_Morning_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128004,问候,CV/Mist/Mist_Rainy_Morning_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128005,问候,CV/Mist/Mist_Rainy_Morning_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128006,问候,CV/Mist/Mist_Sunny_Noon_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128007,问候,CV/Mist/Mist_Sunny_Noon_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128008,问候,CV/Mist/Mist_Sunny_Noon_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128009,问候,CV/Mist/Mist_Rainy_Noon_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128010,问候,CV/Mist/Mist_Rainy_Noon_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128011,问候,CV/Mist/Mist_Evening_Night_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128012,问候,CV/Mist/Mist_Evening_Night_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128013,问候,CV/Mist/Mist_Evening_Night_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128014,问候,CV/Mist/Mist_Rainy_Night_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128015,问候,CV/Mist/Mist_Rainy_Night_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128016,问候,CV/Mist/Mist_Sunny_Midnight_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128017,问候,CV/Mist/Mist_Sunny_Midnight_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128018,问候,CV/Mist/Mist_Sunny_Midnight_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128019,问候,CV/Mist/Mist_Rainy_Midnight_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128020,问候,CV/Mist/Mist_Rainy_Midnight_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128021,问候,CV/Mist/Mist_Sunny_Weekend_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128022,问候,CV/Mist/Mist_Sunny_Weekend_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128023,问候,CV/Mist/Mist_Sunny_Weekend_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128024,问候,CV/Mist/Mist_Rainy_Weekend_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128025,问候,CV/Mist/Mist_Rainy_Weekend_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128026,问候,CV/Mist/Mist_Palyer_Brithday_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128027,问候,CV/Mist/Mist_Brithday_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128028,问候,CV/Mist/Mist_Valentine_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128029,问候,CV/Mist/Mist_Qixi_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128030,问候,CV/Mist/Mist_Christmas_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128031,问候,CV/Mist/Mist_SpringFestival_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128032,问候,CV/Mist/Mist_Unhappy_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128033,问候,CV/Mist/Mist_3Daysaway.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128034,问候,CV/Mist/Mist_7Daysaway.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128035,触碰反馈,CV/Mist/Mist_Touch_Head_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128036,触碰反馈,CV/Mist/Mist_Touch_Head_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128037,触碰反馈,CV/Mist/Mist_Touch_Head_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128038,触碰反馈,CV/Mist/Mist_Touch_Head_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128039,触碰反馈,CV/Mist/Mist_Touch_Head_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128040,触碰反馈,CV/Mist/Mist_Touch_Hand_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128041,触碰反馈,CV/Mist/Mist_Touch_Hand_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128042,触碰反馈,CV/Mist/Mist_Touch_Hand_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128043,触碰反馈,CV/Mist/Mist_Touch_Hand_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128044,触碰反馈,CV/Mist/Mist_Touch_Hand_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128045,触碰反馈,CV/Mist/Mist_Touch_Breast_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128046,触碰反馈,CV/Mist/Mist_Touch_Breast_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128047,触碰反馈,CV/Mist/Mist_Touch_Breast_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128048,触碰反馈,CV/Mist/Mist_Touch_Hip_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128049,触碰反馈,CV/Mist/Mist_Touch_Hip_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128050,触碰反馈,CV/Mist/Mist_Touch_Unhappy.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128051,触碰反馈,CV/Mist/Mist_Touch_Locked.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128052,休闲,CV/Mist/Mist_Chat_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128053,休闲,CV/Mist/Mist_Chat_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128054,休闲,CV/Mist/Mist_Chat_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128055,休闲,CV/Mist/Mist_Chat_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128056,休闲,CV/Mist/Mist_Chat_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128057,休闲,CV/Mist/Mist_Chat_06.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128058,剧情,CV/Mist/Mist_Smile.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128059,剧情,CV/Mist/Mist_Amazed.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128060,剧情,CV/Mist/Mist_Sad.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128061,剧情,CV/Mist/Mist_Hurt.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128062,剧情,CV/Mist/Mist_Mad.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128063,剧情,CV/Mist/Mist_Shy.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128064,送礼,CV/Mist/Mist_Gift_Like.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128065,送礼,CV/Mist/Mist_Gift_Midlike.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128066,送礼,CV/Mist/Mist_Gift_Dislike.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128067,送礼,CV/Mist/Mist_Gift_Brithday.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128068,送礼,CV/Mist/Mist_Valentine_Gift_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128069,送礼,CV/Mist/Mist_Qixi_Gift_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128070,送礼,CV/Mist/Mist_Christmas_Gift_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128071,送礼,CV/Mist/Mist_SpringFestival_Gift_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128072,喜欢的食物1,CV/Mist/Mist_Food_Like_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128073,喜欢的食物2,CV/Mist/Mist_Food_Like_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128074,讨厌的食物1,CV/Mist/Mist_Food_Dislike_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128075,讨厌的食物2,CV/Mist/Mist_Food_Dislike_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128076,一般的食物1,CV/Mist/Mist_Food_Midlike_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128077,一般的食物2,CV/Mist/Mist_Food_Midlike_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128078,一般的食物3,CV/Mist/Mist_Food_Midlike_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128079,食物评论1,CV/Mist/Mist_Food_Special_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128080,食物评论2,CV/Mist/Mist_Food_Special_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128081,抚摸,CV/Mist/Mist_Touch_Reaction_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128082,抚摸,CV/Mist/Mist_Touch_Reaction_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128083,抚摸,CV/Mist/Mist_Touch_Reaction_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128084,抚摸,CV/Mist/Mist_Touch_Reaction_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128085,抚摸,CV/Mist/Mist_Touch_Reaction_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128086,抚摸,CV/Mist/Mist_Touch_Reaction_06.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128087,抚摸,CV/Mist/Mist_Touch_Reaction_07.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128088,抚摸,CV/Mist/Mist_Touch_Reaction_08.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128089,抚摸,CV/Mist/Mist_Touch_Reaction_09.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128090,抚摸,CV/Mist/Mist_Touch_Reaction_Birthday.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128091,抚摸,CV/Mist/Mist_Touch_Reaction_Valentine.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128092,抚摸,CV/Mist/Mist_Touch_Reaction_Qixi.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128093,抚摸,CV/Mist/Mist_Touch_Reaction_Christmas.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128094,抚摸,CV/Mist/Mist_Touch_Reaction_SpringFestival.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128095,战斗,CV/Mist/Mist_Attack.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128096,战斗,CV/Mist/Mist_Strike.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128097,战斗,CV/Mist/Mist_Striked.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128098,战斗,CV/Mist/Mist_Skill_01_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128099,战斗,CV/Mist/Mist_Skill_01_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128100,战斗,CV/Mist/Mist_Skill_02_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128101,战斗,CV/Mist/Mist_Skill_02_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128102,战斗,CV/Mist/Mist_Dead.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128103,战斗,CV/Mist/Mist_Win.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128104,战斗,CV/Mist/Mist_Defeat.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128105,战斗,CV/Mist/Mist_Skill_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128106,战斗,CV/Mist/Mist_Skill_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128107,战斗,CV/Mist/Mist_Skill_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128108,功能,CV/Mist/Mist_Firstmeeting.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128109,功能,CV/Mist/Mist_Favor_Up.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128110,功能,CV/Mist/Mist_Wedding.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128111,功能,CV/Mist/Mist_Receive_Mail.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128112,功能,CV/Mist/Mist_Receive_Message.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128113,功能,CV/Mist/Mist_Newstory.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128114,功能,CV/Mist/Mist_Duty.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128115,誓约,CV/Mist/Mist_After_Marriage_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128116,誓约,CV/Mist/Mist_After_Marriage_Chat.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128117,誓约,CV/Mist/Mist_After_Marriage_Touch.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128118,誓约,CV/Mist/Mist_After_Marriage_Fondle.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128119,誓约,CV/Mist/Mist_After_Marriage_Gift.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128120,誓约,CV/Mist/Mist_After_Marriage_Festival.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128121,闲聊,CV/Mist/Mist_Favorite.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128122,闲聊,CV/Mist/Mist_Hate.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128123,闲聊,CV/Mist/Mist_About_World.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128124,闲聊,CV/Mist/Mist_About_Mist.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128125,闲聊,CV/Mist/Mist_About_Others.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128126,闲聊,CV/Mist/Mist_About_Special.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128127,约会,CV/Mist/Mist_Dating_Accept.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128128,约会,CV/Mist/Mist_Dating_Refuse.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128129,皮肤,CV/Mist/Mist_Dress1_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128130,皮肤,CV/Mist/Mist_Dress1_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128131,皮肤,CV/Mist/Mist_Dress1_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128132,皮肤,CV/Mist/Mist_Dress1_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128133,皮肤,CV/Mist/Mist_Dress1_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128134,皮肤,CV/Mist/Mist_Dress1_06.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128135,皮肤,CV/Mist/Mist_Dress1_07.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128136,皮肤,CV/Mist/Mist_Dress1_08.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128137,皮肤,CV/Mist/Mist_Dress1_09.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
128138,皮肤,CV/Mist/Mist_Dress1_10.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129001,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Morning_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129002,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Morning_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129003,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Morning_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129004,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Morning_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129005,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Morning_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129006,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Noon_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129007,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Noon_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129008,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Noon_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129009,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Noon_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129010,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Noon_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129011,问候,CV/EtsukazuMiko/EtsukazuMiko_Evening_Night_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129012,问候,CV/EtsukazuMiko/EtsukazuMiko_Evening_Night_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129013,问候,CV/EtsukazuMiko/EtsukazuMiko_Evening_Night_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129014,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Night_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129015,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Night_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129016,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Midnight_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129017,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Midnight_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129018,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Midnight_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129019,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Midnight_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129020,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Midnight_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129021,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Weekend_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129022,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Weekend_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129023,问候,CV/EtsukazuMiko/EtsukazuMiko_Sunny_Weekend_Greet_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129024,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Weekend_Greet_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129025,问候,CV/EtsukazuMiko/EtsukazuMiko_Rainy_Weekend_Greet_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129026,问候,CV/EtsukazuMiko/EtsukazuMiko_Palyer_Brithday_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129027,问候,CV/EtsukazuMiko/EtsukazuMiko_Brithday_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129028,问候,CV/EtsukazuMiko/EtsukazuMiko_Valentine_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129029,问候,CV/EtsukazuMiko/EtsukazuMiko_Qixi_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129030,问候,CV/EtsukazuMiko/EtsukazuMiko_Christmas_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129031,问候,CV/EtsukazuMiko/EtsukazuMiko_SpringFestival_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129032,问候,CV/EtsukazuMiko/EtsukazuMiko_Unhappy_Greet.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129033,问候,CV/EtsukazuMiko/EtsukazuMiko_3Daysaway.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129034,问候,CV/EtsukazuMiko/EtsukazuMiko_7Daysaway.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129035,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Head_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129036,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Head_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129037,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Head_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129038,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Head_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129039,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Head_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129040,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Hand_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129041,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Hand_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129042,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Hand_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129043,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Hand_04.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129044,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Hand_05.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129045,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Breast_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129046,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Breast_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129047,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Breast_03.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129048,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Hip_01.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129049,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Hip_02.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129050,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Unhappy.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
129051,触碰反馈,CV/EtsukazuMiko/EtsukazuMiko_Touch_Locked.ogg,0,0,FALSE,100,FALSE,0,1,0,0,0,1
